episode,optimal_decision_rate,average_reward,total_reward,gini_coefficient,utilization_std,epsilon,episode_length
1569,45.2,-0.36367393191999997,-90.91848298,0.086864280745375,9.456084797213318,0.11100954874716472,250
1570,42.0,-0.3445143996400003,-86.12859991000008,0.08602409705846803,10.121211652577298,0.1108541353789187,250
1571,42.4,-0.40970894084000015,-102.42723521000003,0.08919098214252741,12.235247777132352,0.11069893958938821,250
1572,46.0,-0.32112339691999964,-80.28084922999992,0.08712598814459271,9.909805729805653,0.11054396107396308,250
1573,45.6,-0.33456805419999985,-83.64201354999996,0.08763290574720428,10.696573999374236,0.11038919952845953,250
1574,44.0,-0.34731079500000006,-86.82769875000001,0.07715163023463067,8.438621297881934,0.11023465464911969,250
1575,42.0,-0.3618674324400002,-90.46685811000005,0.09172824547856973,11.254596928299515,0.11008032613261093,250
1576,48.8,-0.36820638264000005,-92.05159566000002,0.08269641254542082,8.13572769888472,0.10992621367602527,250
1577,43.6,-0.33045067995999966,-82.61266998999992,0.08768212093141958,8.950511263222152,0.10977231697687884,250
1578,43.2,-0.37246637568,-93.11659392,0.09039239656191111,11.33392485590446,0.10961863573311122,250
1579,39.6,-0.31594544711999994,-78.98636177999998,0.08497149224827161,12.658235377569639,0.10946516964308486,250
1580,47.599999999999994,-0.38608813612000004,-96.52203403000001,0.08738015413661326,9.649573981725826,0.10931191840558455,250
1581,41.199999999999996,-0.4113170707999998,-102.82926769999995,0.07432358534167349,9.786641412773948,0.10915888171981673,250
1582,36.8,-0.3779877942800003,-94.49694857000007,0.08483586732225867,12.845215099961015,0.10900605928540899,250
1583,47.199999999999996,-0.3773542988,-94.3385747,0.07614476351254029,8.790921756165403,0.10885345080240942,250
1584,44.0,-0.34127828235999985,-85.31957058999997,0.08249649718291141,12.783049415235615,0.10870105597128606,250
1585,38.4,-0.3718539128799999,-92.96347821999998,0.07569297133963393,7.3331202417524795,0.10854887449292626,250
1586,41.199999999999996,-0.4081780053600003,-102.04450134000008,0.08143852680961472,8.847691403358652,0.10839690606863617,250
1587,46.800000000000004,-0.40626600124,-101.56650031,0.08567025290484875,9.984471894777409,0.10824515040014009,250
1588,39.6,-0.3756059112399999,-93.90147780999997,0.09407914452727817,11.82439093229847,0.10809360718957989,250
1589,40.8,-0.3912998834799999,-97.82497086999997,0.07044305562872655,9.898330884319172,0.10794227613951449,250
1590,39.2,-0.37851220716,-94.62805179,0.10074877392187087,14.02772379646344,0.10779115695291917,250
1591,42.8,-0.35020219367999994,-87.55054841999998,0.09486930532652549,11.623862228930436,0.1076402493331851,250
1592,43.2,-0.3223852929599997,-80.59632323999992,0.09235176782090293,10.639074633661627,0.10748955298411865,250
1593,49.2,-0.3612033185599999,-90.30082963999998,0.0840309159317576,10.221378507474737,0.10733906760994089,250
1594,42.4,-0.31269096120000034,-78.17274030000009,0.08544384415024853,12.686622833092953,0.10718879291528698,250
1595,50.8,-0.3658413373599999,-91.46033433999997,0.08866051191049906,7.791548606295579,0.10703872860520558,250
1596,40.0,-0.36475702336000015,-91.18925584000004,0.096092344381417,14.054263665132607,0.1068888743851583,250
1597,39.6,-0.35636225840000035,-89.09056460000009,0.09782852786379737,15.05886623784879,0.10673922996101909,250
1598,39.6,-0.31926448344000036,-79.81612086000008,0.09263226957717952,12.404531221230771,0.10658979503907366,250
1599,43.2,-0.38070289264,-95.17572316,0.09047887449649417,11.403423754707266,0.10644056932601896,250
1600,45.2,-0.3166105228000001,-79.15263070000003,0.08664741741396309,12.011001032586758,0.10629155252896254,250
1601,40.8,-0.4081755756400001,-102.04389391000004,0.08977344820389077,9.522712642491465,0.106142744355422,250
1602,43.6,-0.37309949508,-93.27487377,0.09304372436240316,10.454971358447406,0.10599414451332441,250
1603,44.800000000000004,-0.38839321908,-97.09830477,0.08607163344135449,11.9055473737283,0.10584575271100576,250
1604,45.2,-0.4057771636400001,-101.44429091000002,0.08615685357671743,9.754226719821967,0.10569756865721035,250
1605,41.199999999999996,-0.3323842399199996,-83.09605997999991,0.08650511359284518,9.178397527024465,0.10554959206109026,250
1606,44.800000000000004,-0.3284900282000001,-82.12250705000002,0.08467688197689416,13.120408011230275,0.10540182263220474,250
1607,43.6,-0.4046180014000003,-101.15450035000008,0.08008437439653049,8.24981518508681,0.10525426008051966,250
1608,45.6,-0.36455686184000025,-91.13921546000006,0.07672501875378446,8.939407165210804,0.10510690411640694,250
1609,47.599999999999994,-0.3868269816399995,-96.70674540999988,0.09289246552665098,9.654817618706673,0.10495975445064397,250
1610,44.0,-0.3317060647199993,-82.92651617999982,0.09070681648951351,8.083259083117408,0.10481281079441307,250
1611,48.8,-0.35222130084000003,-88.05532521,0.09703993088083984,10.116331196001836,0.1046660728593009,250
1612,42.8,-0.3573517118400001,-89.33792796000002,0.0995584015512756,10.14990038634863,0.10451954035729788,250
1613,47.599999999999994,-0.3460087437599997,-86.50218593999992,0.07200833591144518,6.016586032833649,0.10437321300079767,250
1614,44.4,-0.34473259535999945,-86.18314883999986,0.08708143273840929,9.58981375902577,0.10422709050259656,250
1615,45.6,-0.34520040364,-86.30010091,0.08579007571683417,9.452805264968822,0.10408117257589293,250
1616,40.0,-0.3788166084799998,-94.70415211999996,0.08808002255970382,11.02627191066056,0.10393545893428668,250
1617,47.599999999999994,-0.35955778012000006,-89.88944503000002,0.07819418925501842,10.05001044924167,0.10378994929177869,250
1618,44.800000000000004,-0.35668667239999957,-89.17166809999989,0.0876763869577899,11.231697603257588,0.10364464336277021,250
1619,36.4,-0.3152500446800001,-78.81251117000004,0.08358832413371875,12.460751525372245,0.10349954086206234,250
1620,43.6,-0.2933272685599996,-73.3318171399999,0.07861299745122219,9.796510116694055,0.10335464150485546,250
1621,40.8,-0.3655753166000002,-91.39382915000004,0.0806527118304019,12.117836980187517,0.10320994500674867,250
1622,54.0,-0.4004339995200007,-100.10849988000017,0.08827064407694252,8.903909573185631,0.10306545108373923,250
1623,49.2,-0.3450256360799999,-86.25640901999998,0.08566600451599271,11.067768352087365,0.102921159452222,250
1624,44.4,-0.3688556219599999,-92.21390548999997,0.09318588812307871,12.535807954637612,0.10277706982898889,250
1625,49.6,-0.35238013816,-88.09503454,0.09884454930482378,10.984181267080807,0.1026331819312283,250
1626,44.800000000000004,-0.38378772732,-95.94693183,0.08124495113993846,10.302447684019345,0.1024894954765246,250
1627,44.0,-0.3757913225599998,-93.94783063999995,0.08919212143641175,12.312833186926023,0.10234601018285747,250
1628,41.199999999999996,-0.3957581658399999,-98.93954145999997,0.09331059561138666,12.022739834711372,0.10220272576860147,250
1629,40.8,-0.3861106189199998,-96.52765472999995,0.09688749276640252,10.563289166744736,0.10205964195252543,250
1630,41.6,-0.3978006754400003,-99.45016886000008,0.09524671031005649,10.299355463190667,0.10191675845379189,250
1631,42.0,-0.3780901043200001,-94.52252608000003,0.09233594876396656,10.198111630288338,0.10177407499195658,250
1632,45.6,-0.39246294807999993,-98.11573701999998,0.09049406874971755,8.728626252957687,0.10163159128696785,250
1633,52.400000000000006,-0.3975306082800001,-99.38265207000002,0.08203072427269342,6.912039417480198,0.10148930705916609,250
1634,40.8,-0.318326873,-79.58171825000001,0.0869638441693652,12.833270767792074,0.10134722202928326,250
1635,45.2,-0.3632101870400002,-90.80254676000004,0.07903207485634423,8.546764512638028,0.10120533591844226,250
1636,43.6,-0.4018428819199998,-100.46072047999995,0.0737826803220818,10.325907615899387,0.10106364844815645,250
1637,38.800000000000004,-0.36599210288000017,-91.49802572000004,0.08938151814012807,12.643524666210235,0.10092215934032904,250
1638,42.8,-0.3613009162399995,-90.32522905999987,0.09988164766085772,11.285555165620634,0.10078086831725258,250
1639,49.2,-0.37428302096,-93.57075524,0.08633859965601376,9.7399100186398,0.10063977510160843,250
1640,48.4,-0.3543275164000002,-88.58187910000005,0.09426619547762627,10.540803194511417,0.10049887941646618,250
1641,45.2,-0.3076424790000002,-76.91061975000005,0.07921710675274696,10.069499364785827,0.10035818098528314,250
1642,46.400000000000006,-0.33058204884,-82.64551220999999,0.08803100193521618,8.567400957396588,0.10021767953190375,250
1643,40.8,-0.38275723288000024,-95.68930822000006,0.07943794110341607,11.71212220760468,0.10007737478055909,250
1644,44.0,-0.3883652121600004,-97.0913030400001,0.09734856122374946,11.040385972689332,0.09993726645586631,250
1645,38.800000000000004,-0.3497556001200002,-87.43890003000004,0.09792125457832435,13.719637271564025,0.0997973542828281,250
1646,45.2,-0.3271653678400001,-81.79134196000003,0.09048995102153157,12.602097129407564,0.09965763798683214,250
1647,40.0,-0.3371167968,-84.27919920000001,0.08036389628279883,8.999362197094243,0.09951811729365058,250
1648,43.6,-0.39929700859999984,-99.82425214999996,0.0967436176243166,13.809256810795029,0.09937879192943948,250
1649,39.6,-0.2808649386799999,-70.21623466999998,0.07723234993463901,10.86090955901331,0.09923966162073827,250
1650,44.0,-0.3482986322800004,-87.0746580700001,0.08729844598883085,12.800786592594836,0.09910072609446924,250
1651,47.599999999999994,-0.3636708931199999,-90.91772327999998,0.08556526334284031,10.291197786086691,0.09896198507793698,250
1652,42.8,-0.31634958871999985,-79.08739717999997,0.08897801514740866,13.139392440396756,0.09882343829882786,250
1653,42.4,-0.3763394441599995,-94.08486103999986,0.08672150309160997,9.45494332828895,0.0986850854852095,250
1654,45.6,-0.36092226812000017,-90.23056703000005,0.08425134516409338,9.001087791387592,0.09854692636553021,250
1655,45.2,-0.34070871024,-85.17717756,0.08676862019802578,10.827524328442871,0.09840896066861847,250
1656,42.0,-0.33746125284000017,-84.36531321000004,0.09585208012326651,12.117985419470054,0.09827118812368241,250
1657,40.0,-0.3978195532000001,-99.45488830000004,0.07173242460896834,11.452585427082491,0.09813360846030926,250
1658,49.6,-0.3509825576000003,-87.74563940000007,0.08722657667952838,9.573058426117896,0.09799622140846483,250
1659,40.400000000000006,-0.37966267696,-94.91566924,0.08889195098647407,11.318310750394204,0.09785902669849297,250
1660,41.6,-0.40571839867999987,-101.42959966999997,0.09794115462254327,10.999264655615246,0.09772202406111509,250
1661,42.4,-0.3380945934400001,-84.52364836000002,0.09099694004654868,9.323725204664115,0.09758521322742954,250
1662,43.6,-0.3463366448400002,-86.58416121000005,0.07597051567127044,6.740723621873907,0.09744859392891114,250
1663,42.0,-0.36446245996000015,-91.11561499000004,0.0946021796433143,11.58441140940704,0.09731216589741067,250
1664,46.800000000000004,-0.3428265527600001,-85.70663819000004,0.0854613528681265,10.971257564203334,0.09717592886515429,250
1665,45.2,-0.33215552576000007,-83.03888144000001,0.08382261467826879,11.631703982355962,0.09703988256474308,250
1666,44.4,-0.31208021515999973,-78.02005378999993,0.08833397205218851,12.526829674114147,0.09690402672915244,250
1667,41.6,-0.35785095020000013,-89.46273755000003,0.09404153388193826,11.463310854947434,0.09676836109173163,250
1668,46.400000000000006,-0.33872120307999953,-84.68030076999989,0.08362615422062691,10.668717011391553,0.09663288538620321,250
1669,40.0,-0.35410915611999993,-88.52728902999998,0.08399588777128608,12.61073139208032,0.09649759934666254,250
1670,48.4,-0.36016348536,-90.04087134,0.08042659715960143,6.753945846866114,0.09636250270757721,250
1671,39.2,-0.35735363536000014,-89.33840884000004,0.0855825096593561,11.454693135390212,0.0962275952037866,250
1672,42.0,-0.34796674495999996,-86.99168623999999,0.08634299137106338,12.518318534386134,0.0960928765705013,250
1673,40.400000000000006,-0.35384419584000004,-88.46104896000001,0.09104195498598888,11.66113576768385,0.09595834654330261,250
1674,48.8,-0.39765710432,-99.41427608000001,0.0740058768064793,6.974808941440626,0.09582400485814199,250
1675,48.0,-0.3775842251600001,-94.39605629000003,0.09105416398018629,11.214083325406296,0.0956898512513406,250
1676,47.599999999999994,-0.40071814356000013,-100.17953589000003,0.08775619522079037,8.573603723201163,0.09555588545958872,250
1677,45.6,-0.4017379596799996,-100.43448991999989,0.08141399012914752,8.857846797220082,0.0954221072199453,250
1678,39.6,-0.40352086516,-100.88021629,0.09611340126599521,9.904993075108912,0.09528851626983738,250
1679,42.8,-0.36343500040000043,-90.85875010000011,0.09913143864370633,12.610553600169805,0.0951551123470596,250
1680,48.8,-0.38315560128000026,-95.78890032000007,0.08417944256680787,9.183740160455082,0.09502189518977372,250
1681,46.800000000000004,-0.38360254080000006,-95.90063520000001,0.08329398592009718,8.25517722930822,0.09488886453650804,250
1682,46.0,-0.32500784007999983,-81.25196001999996,0.08534354039264791,9.722520650302341,0.09475602012615693,250
1683,40.400000000000006,-0.3625866317599999,-90.64665793999997,0.09572898675877961,12.054776849830104,0.09462336169798032,250
1684,46.800000000000004,-0.3392655936400002,-84.81639841000005,0.0824985556320359,9.592620334625295,0.09449088899160314,250
1685,44.800000000000004,-0.32379850243999986,-80.94962560999997,0.09325038061435498,12.866612937905087,0.0943586017470149,250
1686,43.6,-0.30266540771999983,-75.66635192999996,0.0776752734279389,7.574237743462294,0.09422649970456907,250
1687,47.199999999999996,-0.4391760365599995,-109.79400913999987,0.0849900578251852,8.567723786459656,0.09409458260498269,250
1688,45.2,-0.36898355656000004,-92.24588914,0.09759371169529829,10.964404025455385,0.09396285018933571,250
1689,41.6,-0.37605732043999995,-94.01433010999999,0.09351924184974969,13.289320644882075,0.09383130219907065,250
1690,47.199999999999996,-0.3777704109199999,-94.44260272999998,0.08235292319870213,7.043815111940401,0.09369993837599196,250
1691,40.0,-0.38638505471999984,-96.59626367999996,0.09762260357972408,13.74633432799692,0.09356875846226557,250
1692,49.2,-0.3746795342400005,-93.66988356000013,0.0951584532540386,10.581232734955261,0.09343776220041841,250
1693,42.4,-0.3980054699999996,-99.5013674999999,0.07996136933013043,9.785586434334025,0.09330694933333783,250
1694,47.199999999999996,-0.39715053992000005,-99.28763498,0.0891986006733283,9.520456068571502,0.09317631960427115,250
1695,46.800000000000004,-0.34427186647999986,-86.06796661999996,0.08687604983445163,12.737880056880208,0.09304587275682517,250
1696,41.6,-0.4121169770800003,-103.02924427000006,0.08367327804502978,10.478537458065844,0.09291560853496562,250
1697,46.400000000000006,-0.35744794579999994,-89.36198644999999,0.10460519469116192,11.772281384532993,0.09278552668301668,250
1698,44.0,-0.3384797159600003,-84.61992899000008,0.0857017384817842,8.33539429394648,0.09265562694566046,250
1699,42.0,-0.3291985648,-82.2996412,0.08193264371856857,11.710736348602891,0.09252590906793653,250
1700,40.400000000000006,-0.3582925347999999,-89.57313369999997,0.091770043159352,11.81323137665558,0.09239637279524143,250
1701,44.4,-0.36090721139999987,-90.22680284999997,0.09327898869098594,9.706277243159022,0.0922670178733281,250
1702,39.2,-0.37367315679999974,-93.41828919999993,0.09698471836578437,13.28284688671153,0.09213784404830544,250
1703,45.6,-0.3554114169999999,-88.85285424999998,0.08648010882186408,10.771601765679977,0.09200885106663781,250
1704,43.6,-0.3559557421200002,-88.98893553000005,0.0923801782463014,11.12640456151442,0.09188003867514452,250
1705,47.199999999999996,-0.37546232487999986,-93.86558121999997,0.08463655382852431,9.610279577387722,0.09175140662099933,250
1706,46.400000000000006,-0.3999777867999993,-99.99444669999983,0.08661377614400112,8.450462941985288,0.09162295465172994,250
1707,42.0,-0.3740985184399998,-93.52462960999995,0.0780405392007173,10.461423651798066,0.09149468251521753,250
1708,46.400000000000006,-0.3926094092400006,-98.15235231000015,0.085232423654932,8.660008512328384,0.09136658995969622,250
1709,48.4,-0.3882219048399996,-97.0554762099999,0.08545255904520221,9.20023340001522,0.09123867673375265,250
1710,41.6,-0.32625341180000034,-81.56335295000008,0.08934937720868841,13.154184793106708,0.09111094258632539,250
1711,44.4,-0.32889357384000006,-82.22339346000001,0.08444434912941645,11.018244372401425,0.09098338726670455,250
1712,44.800000000000004,-0.3329429903999999,-83.23574759999998,0.08396108640805044,11.678701224654885,0.09085601052453117,250
1713,41.6,-0.35690446139999993,-89.22611534999999,0.09409812927854766,10.126479347365613,0.09072881210979683,250
1714,43.2,-0.36010164367999986,-90.02541091999997,0.08187814877125876,11.842390113531414,0.09060179177284312,250
1715,44.4,-0.3448496142400001,-86.21240356000003,0.0859534634246013,10.365207217121453,0.09047494926436114,250
1716,43.2,-0.33476705411999996,-83.69176352999999,0.08216004799857579,9.588611635634344,0.09034828433539104,250
1717,47.199999999999996,-0.35563977816000025,-88.90994454000007,0.08545734350488066,8.323114022965731,0.09022179673732149,250
1718,43.2,-0.37316023616000016,-93.29005904000005,0.08621489150372175,9.644467398618877,0.09009548622188925,250
1719,42.8,-0.30984916336,-77.46229084000001,0.08426531468928955,9.628829393275174,0.0899693525411786,250
1720,37.6,-0.32664314280000006,-81.66078570000002,0.08691333300488324,10.743716045904332,0.08984339544762096,250
1721,44.0,-0.34642915659999984,-86.60728914999996,0.08036863494066115,13.21651665362196,0.0897176146939943,250
1722,42.4,-0.3415633178799999,-85.39082946999997,0.09480535849910332,11.287274182618228,0.08959201003342271,250
1723,45.6,-0.32713331227999987,-81.78332806999997,0.1030372043927863,12.98297790633053,0.08946658121937592,250
1724,49.2,-0.37308623568000016,-93.27155892000003,0.0922831604470824,10.27703487463188,0.0893413280056688,250
1725,36.0,-0.3542270803599993,-88.55677008999982,0.07739976847373597,10.491052679883419,0.08921625014646087,250
1726,43.6,-0.33642612608000005,-84.10653152000002,0.08238810866690005,10.724236485618295,0.08909134739625582,250
1727,44.800000000000004,-0.39149596096000033,-97.87399024000008,0.09184406095097497,12.84751651320813,0.08896661950990106,250
1728,47.199999999999996,-0.3419578306800001,-85.48945767000002,0.08333240977184597,9.568258484598383,0.08884206624258721,250
1729,44.0,-0.3437159008799998,-85.92897521999996,0.0973337595203192,11.265730186200388,0.0887176873498476,250
1730,45.2,-0.36117066252000035,-90.29266563000009,0.08788851370003448,9.933827427980056,0.08859348258755781,250
1731,47.599999999999994,-0.3654943008000001,-91.37357520000003,0.07956584905512742,11.967676549238796,0.08846945171193524,250
1732,44.4,-0.3780332345200002,-94.50830863000004,0.08691600405113875,11.414146191786166,0.08834559447953853,250
1733,44.4,-0.30585104511999983,-76.46276127999995,0.09141468024851274,11.458851245290202,0.08822191064726718,250
1734,47.199999999999996,-0.34382403676,-85.95600919,0.10156919863895708,10.711315616723594,0.08809839997236102,250
1735,37.2,-0.34892034760000024,-87.23008690000006,0.08908555405441465,12.57888117400307,0.08797506221239972,250
1736,42.0,-0.31597496112,-78.99374028,0.08470445013805383,11.699580956841526,0.08785189712530236,250
1737,50.0,-0.37203613515999967,-93.00903378999992,0.06710628290082377,10.640803219757425,0.08772890446932695,250
1738,49.2,-0.3430956992800002,-85.77392482000006,0.08640739474202341,9.343202589795192,0.08760608400306989,250
1739,43.2,-0.3663123316400001,-91.57808291000002,0.09384818663100769,11.671038454400229,0.0874834354854656,250
1740,44.4,-0.32644535271999997,-81.61133817999999,0.08721774259081827,10.483428558575458,0.08736095867578594,250
1741,47.199999999999996,-0.31908715859999986,-79.77178964999996,0.08054393236760005,8.90346463022619,0.08723865333363985,250
1742,40.8,-0.3041701661999998,-76.04254154999995,0.0854839396445275,11.796821796851336,0.08711651921897276,250
1743,53.6,-0.42185510531999987,-105.46377632999997,0.08452327999064413,9.915495130045475,0.0869945560920662,250
1744,44.4,-0.3305901863199998,-82.64754657999995,0.07338421455303079,8.864613454764967,0.08687276371353732,250
1745,44.800000000000004,-0.33059724968000037,-82.64931242000009,0.07700028216698196,10.401088969466398,0.08675114184433837,250
1746,46.0,-0.35996351984000036,-89.99087996000009,0.07924078172255755,10.42608343980081,0.0866296902457563,250
1747,46.800000000000004,-0.3349742531199999,-83.74356327999998,0.08578062755950921,11.237494382471958,0.08650840867941224,250
1748,50.0,-0.3428618874399999,-85.71547185999998,0.09297693855634748,9.499242979316243,0.08638729690726107,250
1749,46.400000000000006,-0.3623154536800004,-90.5788634200001,0.09167645327135543,10.466061548656517,0.08626635469159091,250
1750,46.400000000000006,-0.3427990736000001,-85.69976840000002,0.08956131342434936,10.751253260990351,0.08614558179502269,250
1751,45.6,-0.3200591140800004,-80.01477852000009,0.08534206299977254,8.192955651441599,0.08602497798050966,250
1752,48.4,-0.3497121119199999,-87.42802797999998,0.08672045639312387,8.563001246074101,0.08590454301133696,250
1753,43.2,-0.3332069677999999,-83.30174194999998,0.0846337467031677,10.546831984528186,0.0857842766511211,250
1754,46.400000000000006,-0.39264389304,-98.16097326,0.09297828255394402,10.115996952172122,0.08566417866380953,250
1755,40.8,-0.3623948869999999,-90.59872174999997,0.09125990095957581,11.178431683742087,0.0855442488136802,250
1756,48.0,-0.3311844537200002,-82.79611343000005,0.08470222559386875,12.913591540134078,0.08542448686534104,250
1757,46.400000000000006,-0.34650592932,-86.62648233,0.09309716100935428,10.630396095942151,0.08530489258372957,250
1758,42.4,-0.34850133916000037,-87.1253347900001,0.08096479427264036,10.192964295373336,0.08518546573411236,250
1759,40.8,-0.33172282888,-82.93070722,0.07925395744431873,10.115312142212908,0.08506620608208461,250
1760,48.8,-0.3363960667599998,-84.09901668999994,0.08726315653905736,11.208794371579652,0.0849471133935697,250
1761,48.8,-0.35141804587999986,-87.85451146999996,0.07814307630702921,9.200338046968106,0.08482818743481871,250
1762,47.599999999999994,-0.3615466828399999,-90.38667070999998,0.07667613617697899,10.023000318600547,0.08470942797240996,250
1763,44.4,-0.3901608060399995,-97.54020150999987,0.08679922906404469,9.82437305648899,0.0845908347732486,250
1764,54.400000000000006,-0.31707613907999954,-79.26903476999989,0.0701488038122382,6.674025556398978,0.08447240760456605,250
1765,38.800000000000004,-0.4412927637600001,-110.32319094000002,0.08044835702256359,11.261820294988828,0.08435414623391967,250
1766,43.2,-0.3308814987999999,-82.72037469999998,0.09213060467150469,11.453914340917112,0.08423605042919219,250
1767,45.6,-0.2920043631600003,-73.00109079000006,0.08050997255716852,10.006196345438493,0.08411811995859132,250
1768,46.800000000000004,-0.3492227891599999,-87.30569728999997,0.07098969454355131,6.292540541674903,0.08400035459064929,250
1769,47.599999999999994,-0.3089371253200001,-77.23428133000003,0.0902711618541947,9.820689213614283,0.08388275409422238,250
1770,45.2,-0.3516502968799996,-87.9125742199999,0.08787830554267151,11.150402384033802,0.08376531823849048,250
1771,52.0,-0.3810749144800001,-95.26872862000002,0.07855842743147723,9.909524934423217,0.08364804679295659,250
1772,52.0,-0.3904971123200001,-97.62427808000002,0.0816874228044433,8.719300693936917,0.08353093952744646,250
1773,48.8,-0.3926757336400006,-98.16893341000015,0.08406727882506226,9.38039211486505,0.08341399621210804,250
1774,47.199999999999996,-0.32751029427999995,-81.87757356999998,0.08275406663143814,9.278457542673781,0.0832972166174111,250
1775,47.199999999999996,-0.35800882527999967,-89.50220631999991,0.07706763927376259,10.581133181171523,0.08318060051414673,250
1776,39.2,-0.36825304948000015,-92.06326237000003,0.08119522290550818,12.4281486671221,0.08306414767342693,250
1777,39.2,-0.3809858904799993,-95.24647261999982,0.0889651218266383,13.03199244497428,0.08294785786668414,250
1778,47.199999999999996,-0.3189316105999999,-79.73290264999999,0.08106131702878838,9.708968496303937,0.08283173086567079,250
1779,45.6,-0.32108203095999954,-80.27050773999989,0.07006086721695604,8.225993958816707,0.08271576644245886,250
1780,42.4,-0.3562138779200001,-89.05346948000002,0.09554906613730196,13.262491093546497,0.08259996436943942,250
1781,46.400000000000006,-0.30910909796000047,-77.27727449000011,0.0839808425944295,11.363134997342158,0.08248432441932221,250
1782,42.8,-0.38386608767999986,-95.96652191999996,0.0890016306514243,10.891190829354805,0.08236884636513517,250
1783,50.0,-0.37506639340000014,-93.76659835000004,0.08390964160909076,11.108284790923696,0.08225352998022398,250
1784,47.199999999999996,-0.30543599616,-76.35899904,0.07983223158164576,10.893900540288083,0.08213837503825167,250
1785,44.4,-0.3676690587999997,-91.91726469999993,0.08049595597790904,9.974412228060793,0.08202338131319811,250
1786,44.0,-0.3239285740400002,-80.98214351000004,0.07913623537499426,9.977075582665611,0.08190854857935964,250
1787,46.0,-0.39816067412000034,-99.54016853000009,0.10149630571727308,10.366436094053197,0.08179387661134854,250
1788,42.4,-0.3613409890400003,-90.33524726000007,0.08278931065170592,12.517286566323651,0.08167936518409266,250
1789,46.400000000000006,-0.37759355288000007,-94.39838822000002,0.07631953880290898,9.66064461006384,0.08156501407283494,250
1790,48.8,-0.3674481066400001,-91.86202666000003,0.08620912442977713,10.695030653923146,0.08145082305313298,250
1791,48.0,-0.34816111311999987,-87.04027827999997,0.07109476452343855,8.260900251850408,0.08133679190085859,250
1792,41.6,-0.3633166815199998,-90.82917037999995,0.08522767002208931,11.859063385208795,0.08122292039219739,250
1793,46.0,-0.35745777172,-89.36444293,0.08390798936065402,11.579065765162387,0.08110920830364832,250
1794,48.4,-0.3575997112799995,-89.39992781999987,0.0903829382545549,9.967519421070733,0.08099565541202321,250
1795,47.599999999999994,-0.2930120955599997,-73.25302388999992,0.08626053478076212,9.395228241347962,0.08088226149444638,250
1796,46.400000000000006,-0.3216248655999998,-80.40621639999995,0.07855834368574288,9.260985801311268,0.08076902632835416,250
1797,48.0,-0.3560720773200003,-89.01801933000007,0.09353100187911001,9.650184620621978,0.08065594969149446,250
1798,42.4,-0.3771415653199999,-94.28539132999998,0.07494681017002058,9.651026205847522,0.08054303136192638,250
1799,49.2,-0.3515722882,-87.89307205,0.0774279265392106,10.016785214446577,0.08043027111801969,250
1800,41.6,-0.3525791992799998,-88.14479981999995,0.09554447765275453,12.438367171054072,0.08031766873845446,250
1801,49.2,-0.3874694641200002,-96.86736603000006,0.08745690055465172,10.545256571153997,0.08020522400222063,250
1802,47.199999999999996,-0.3156557450399999,-78.91393625999997,0.0817606940294675,10.530083596874032,0.08009293668861753,250
1803,45.2,-0.36661495592000015,-91.65373898000004,0.07749813821153717,10.496907908717168,0.07998080657725347,250
1804,43.2,-0.3420663466800002,-85.51658667000005,0.08250555782391222,10.46513977464016,0.07986883344804532,250
1805,46.800000000000004,-0.3864352242000001,-96.60880605000003,0.08915388218942044,10.329183681562974,0.07975701708121806,250
1806,53.6,-0.3155782958000001,-78.89457395000002,0.0698340115227214,7.568096732738613,0.07964535725730436,250
1807,45.2,-0.3529594275600001,-88.23985689000003,0.08568642760860357,11.453790506917594,0.07953385375714414,250
1808,43.2,-0.33315022103999997,-83.28755525999999,0.08878689944764329,13.097317018456705,0.07942250636188414,250
1809,44.4,-0.30948909647999984,-77.37227411999996,0.08228715060461589,10.723085817705025,0.0793113148529775,250
1810,53.2,-0.32432756684000014,-81.08189171000004,0.07766959985546795,5.798881033854713,0.07920027901218334,250
1811,54.0,-0.39451081800000076,-98.62770450000019,0.08143547273982077,9.618486238618265,0.07908939862156629,250
1812,43.6,-0.36492454688,-91.23113672,0.09930310041293477,12.083425804931686,0.0789786734634961,250
1813,45.6,-0.31073418584,-77.68354646,0.09226987609224646,10.890942165173572,0.07886810332064721,250
1814,44.0,-0.3491979693600002,-87.29949234000004,0.0828209883813158,9.76791937706286,0.0787576879759983,250
1815,48.8,-0.33445637087999985,-83.61409271999996,0.08134114839668127,10.951774456763724,0.07864742721283191,250
1816,44.4,-0.35733760196000014,-89.33440049000004,0.09763994284621469,12.296327460846006,0.07853732081473395,250
1817,46.800000000000004,-0.30447483739999953,-76.11870934999989,0.08524430102691416,10.285892890560781,0.07842736856559333,250
1818,47.199999999999996,-0.33387164420000026,-83.46791105000007,0.07895492113651548,10.98927226389244,0.07831757024960151,250
1819,53.2,-0.36682408944000006,-91.70602236000002,0.08662238743142003,9.190076126160335,0.07820792565125206,250
1820,46.800000000000004,-0.3502388506400004,-87.55971266000009,0.09163414730892905,12.277201405937577,0.07809843455534031,250
1821,47.599999999999994,-0.3241193091599999,-81.02982728999999,0.07756352213469841,8.893189881721609,0.07798909674696283,250
1822,44.0,-0.34642280828,-86.60570206999999,0.08319370579019081,11.863904226376,0.07787991201151709,250
1823,49.6,-0.3939206902800002,-98.48017257000005,0.08819987540189245,9.03362692145789,0.07777088013470097,250
